   Step          Temp          Press          Volume         PotEng         KinEng         TotEng        Enthalpy   
   1308000   2943.4952     -3990.0899      12419.207     -2889.375       328.35131     -2561.0237     -2591.9527    
   1309000   3023.4429      3272.532       12419.207     -2879.921       337.26961     -2542.6514     -2517.2845    
   1310000   3037.1798     -4375.0188      12419.207     -2895.4917      338.80198     -2556.6898     -2590.6025    
   1311000   2998.7907     -4434.2403      12419.207     -2892.6744      334.51961     -2558.1548     -2592.5267    
   1312000   3054.6089     -2224.1051      12419.207     -2892.6284      340.74622     -2551.8822     -2569.1222    
   1313000   2917.8388     -2899.2434      12419.207     -2886.885       325.48931     -2561.3957     -2583.869     
   1314000   3083.6946      4653.3974      12419.207     -2873.6851      343.99078     -2529.6944     -2493.6237    
   1315000   2885.0614      1613.7172      12419.207     -2878.6875      321.83295     -2556.8546     -2544.3459    
   1316000   2969.3017      6497.023       12419.207     -2873.079       331.23008     -2541.8489     -2491.4875    
   1317000   2855.5175     -2523.825       12419.207     -2884.6018      318.53728     -2566.0645     -2585.6279    
   1318000   3126.136       3384.6227      12419.207     -2882.0483      348.72518     -2533.3231     -2507.0873    
   1319000   2865.0871     -2894.2662      12419.207     -2887.0201      319.60478     -2567.4153     -2589.8501    
   1320000   3043.6923     -1843.0828      12419.207     -2890.8681      339.52846     -2551.3396     -2565.6262    
   1321000   3175.5902      3862.3015      12419.207     -2882.4243      354.24187     -2528.1825     -2498.244     
   1322000   2905.0508     -1567.7883      12419.207     -2884.6605      324.06279     -2560.5977     -2572.7504    
   1323000   3044.8391     -1803.1329      12419.207     -2883.5456      339.65638     -2543.8892     -2557.8661    
   1324000   3151.6529      61.71579       12419.207     -2888.5476      351.57162     -2536.976      -2536.4976    
   1325000   3047.6503     -1498.2441      12419.207     -2888.418       339.96998     -2548.448      -2560.0616    
   1326000   3015.2374      2104.9733      12419.207     -2880.7732      336.35428     -2544.419      -2528.1023    
   1327000   2966.4997      565.00228      12419.207     -2885.0723      330.9175      -2554.1548     -2549.7752    
   1328000   2953.4635      3267.2098      12419.207     -2882.5191      329.4633      -2553.0558     -2527.7301    
   1329000   2894.2798      590.14054      12419.207     -2881.9121      322.86127     -2559.0508     -2554.4764    
   1330000   3124.5111     -1518.585       12419.207     -2890.6576      348.54392     -2542.1137     -2553.8849    
   1331000   2936.2955     -2402.2196      12419.207     -2885.9452      327.54818     -2558.397      -2577.0177    
   1332000   2842.4489     -4108.5681      12419.207     -2890.4482      317.07945     -2573.3687     -2605.2161    
   1333000   3008.8962     -4417.4821      12419.207     -2894.9912      335.6469      -2559.3443     -2593.5862    
   1334000   2925.8129      4048.3122      12419.207     -2874.8957      326.37883     -2548.5168     -2517.1365    
   1335000   3067.6175     -349.19         12419.207     -2886.1094      342.19735     -2543.912      -2546.6188    
   1336000   3061.026      -1345.3222      12419.207     -2893.6426      341.46206     -2552.1805     -2562.6088    
   1337000   3028.6386      2487.9206      12419.207     -2883.702       337.84919     -2545.8528     -2526.5678    
   1338000   3002.1283      5703.9938      12419.207     -2872.0019      334.89193     -2537.11       -2492.8957    
   1339000   2943.8268     -294.76394      12419.207     -2881.4002      328.38831     -2553.0119     -2555.2967    
   1340000   3063.2403     -230.1132       12419.207     -2890.5406      341.70906     -2548.8315     -2550.6152    
   1341000   3024.9545     -1635.2965      12419.207     -2885.534       337.43823     -2548.0958     -2560.7717    
   1342000   2993.3139     -3443.1966      12419.207     -2894.0252      333.90868     -2560.1165     -2586.8063    
   1343000   3012.6941      3119.4591      12419.207     -2879.7347      336.07057     -2543.6641     -2519.4837    
   1344000   2984.0621     -1629.6849      12419.207     -2888.1148      332.87662     -2555.2382     -2567.8706    
   1345000   3036.3862     -4010.686       12419.207     -2898.0436      338.71345     -2559.3302     -2590.4188    
   1346000   2965.7149      1655.7742      12419.207     -2879.1391      330.82997     -2548.3091     -2535.4745    
   1347000   2980.6915      16.765069      12419.207     -2884.8716      332.50062     -2552.3709     -2552.241     
   1348000   3000.616      -4448.5869      12419.207     -2889.967       334.72323     -2555.2438     -2589.7268    
   1349000   2867.7542     -4573.8768      12419.207     -2889.8688      319.9023      -2569.9665     -2605.4207    
   1350000   3007.3767      3331.7598      12419.207     -2880.7218      335.4774      -2545.2444     -2519.4184    
   1351000   3018.5929      100.57506      12419.207     -2882.2746      336.72858     -2545.546      -2544.7664    
   1352000   2935.9857      39.381146      12419.207     -2880.4613      327.51363     -2552.9477     -2552.6424    
   1353000   2862.0819     -2835.8564      12419.207     -2887.072       319.26954     -2567.8024     -2589.7845    
   1354000   2817.0164     -1721.3971      12419.207     -2887.0202      314.24242     -2572.7778     -2586.1211    
   1355000   2912.3178     -44.428542      12419.207     -2882.9859      324.87343     -2558.1124     -2558.4568    
   1356000   3173.9569      1260.0917      12419.207     -2886.21        354.05967     -2532.1503     -2522.3828    
   1357000   3003.9212      1852.5733      12419.207     -2879.3094      335.09193     -2544.2175     -2529.8574    
   1358000   2918.0776      4322.3342      12419.207     -2877.9252      325.51595     -2552.4093     -2518.9049    
   1359000   2929.9917      623.7841       12419.207     -2882.3203      326.84498     -2555.4753     -2550.6401    
   1360000   3030.898       2557.6768      12419.207     -2882.7669      338.10124     -2544.6657     -2524.84      
   1361000   2986.8564     -8846.6449      12419.207     -2898.925       333.18833     -2565.7367     -2634.3111    
   1362000   2976.1229      3118.7132      12419.207     -2878.22        331.99099     -2546.229      -2522.0544    
   1363000   2894.9891     -2093.441       12419.207     -2884.9117      322.94039     -2561.9713     -2578.1985    
   1364000   2999.1888     -2161.1841      12419.207     -2893.622       334.56402     -2559.0579     -2575.8103    
   1365000   2934.7682      1936.0489      12419.207     -2881.2682      327.3778      -2553.8904     -2538.8832    
   1366000   3077.5338     -6695.8169      12419.207     -2902.1037      343.30353     -2558.8002     -2610.7025    
   1367000   2936.7097      1725.1457      12419.207     -2877.0153      327.59439     -2549.4209     -2536.0485    
   1368000   3048.8772     -2268.1053      12419.207     -2885.1128      340.10684     -2545.006      -2562.5871    
   1369000   3044.013       2088.7206      12419.207     -2884.1687      339.56424     -2544.6045     -2528.4138    
   1370000   2985.8941      614.41082      12419.207     -2878.7817      333.08098     -2545.7007     -2540.9381    
   1371000   2913.5199     -4742.4343      12419.207     -2894.8451      325.00752     -2569.8375     -2606.5983    
   1372000   3000.34       -3035.1698      12419.207     -2890.9835      334.69244     -2556.2911     -2579.8181    
   1373000   2872.9093      303.8143       12419.207     -2883.889       320.47736     -2563.4116     -2561.0566    
   1374000   3079.5307      3532.5531      12419.207     -2880.809       343.52629     -2537.2827     -2509.9002    
   1375000   3078.6947      1068.8136      12419.207     -2887.6311      343.43303     -2544.198      -2535.9132    
   1376000   2980.2531     -661.93411      12419.207     -2891.2629      332.45172     -2558.8112     -2563.9421    
   1377000   2919.1594     -4437.9154      12419.207     -2894.0623      325.63662     -2568.4256     -2602.826     
   1378000   2914.58        5428.1831      12419.207     -2873.1259      325.12578     -2548.0002     -2505.9238    
   1379000   3099.5047     -3430.4409      12419.207     -2892.6524      345.75441     -2546.8979     -2573.4889    
   1380000   3101.9356      1276.7267      12419.207     -2881.443       346.02558     -2535.4174     -2525.5209    
   1381000   3031.9309      829.46905      12419.207     -2885.057       338.21646     -2546.8405     -2540.4109    
   1382000   2978.7101     -967.854        12419.207     -2894.6841      332.27959     -2562.4045     -2569.9068    
   1383000   2825.859      -1889.7024      12419.207     -2883.7745      315.22882     -2568.5457     -2583.1936    
   1384000   2797.2857     -286.12082      12419.207     -2875.6539      312.04143     -2563.6124     -2565.8303    
   1385000   3108.3326      3393.9792      12419.207     -2879.1695      346.73918     -2532.4303     -2506.122     
   1386000   3111.1015     -3850.7654      12419.207     -2891.7344      347.04806     -2544.6863     -2574.5353    
   1387000   3006.1698     -2791.7194      12419.207     -2887.1119      335.34277     -2551.7692     -2573.4091    
   1388000   2968.3754     -1107.8346      12419.207     -2884.4547      331.12675     -2553.328      -2561.9153    
   1389000   3029.1984     -235.31096      12419.207     -2887.6483      337.91164     -2549.7367     -2551.5607    
   1390000   3048.3046      919.04405      12419.207     -2881.7495      340.04297     -2541.7066     -2534.5826    
   1391000   3032.0437     -32.471378      12419.207     -2885.487       338.22904     -2547.258      -2547.5097    
   1392000   2955.9392      744.02936      12419.207     -2884.3898      329.73946     -2554.6503     -2548.883     
   1393000   3059.9425      2769.2492      12419.207     -2880.9247      341.34119     -2539.5836     -2518.1178    
   1394000   2966.2053      1012.0101      12419.207     -2880.4977      330.88466     -2549.613      -2541.7684    
   1395000   2910.483      -2909.6535      12419.207     -2890.9864      324.66876     -2566.3176     -2588.8717    
   1396000   2992.0675     -3483.5354      12419.207     -2892.8899      333.76963     -2559.1203     -2586.1228    
   1397000   2973.7907     -219.17155      12419.207     -2886.3661      331.73083     -2554.6352     -2556.3341    
   1398000   2905.7817     -295.93185      12419.207     -2889.5194      324.14432     -2565.375      -2567.6689    
   1399000   3020.3051      3315.9625      12419.207     -2880.1851      336.91959     -2543.2655     -2517.5619    
   1400000   3158.629       1932.6374      12419.207     -2881.4653      352.34982     -2529.1155     -2514.1347    
   1401000   3000.4994      787.2277       12419.207     -2884.4654      334.71023     -2549.7552     -2543.653     
   1402000   3042.789       1439.1341      12419.207     -2881.2674      339.42769     -2541.8397     -2530.6843    
   1403000   3125.4513      7242.8254      12419.207     -2867.0629      348.6488      -2518.4141     -2462.2716    
   1404000   3052.4517      697.34872      12419.207     -2886.8128      340.50559     -2546.3073     -2540.9018    
   1405000   3005.1006      2018.3377      12419.207     -2879.4731      335.22349     -2544.2496     -2528.6045    
   1406000   2867.2662     -8722.3969      12419.207     -2902.2865      319.84786     -2582.4387     -2650.05      
   1407000   2997.2452      2169.1524      12419.207     -2871.8046      334.34721     -2537.4574     -2520.6433    
